15000_cam_image_array_.jpg,0.9072237311929685,0.235
15001_cam_image_array_.jpg,0.9072237311929685,0.235
15002_cam_image_array_.jpg,0.9072237311929685,0.235
15003_cam_image_array_.jpg,0.9072237311929685,0.235
15004_cam_image_array_.jpg,0.8659932248908964,0.235
15005_cam_image_array_.jpg,0.0,0.235
15006_cam_image_array_.jpg,0.0,0.235
15007_cam_image_array_.jpg,0.0,0.235
15008_cam_image_array_.jpg,0.0,0.235
15009_cam_image_array_.jpg,0.0,0.235
15010_cam_image_array_.jpg,0.0,0.235
15011_cam_image_array_.jpg,0.0,0.235
15012_cam_image_array_.jpg,0.0,0.235
15013_cam_image_array_.jpg,0.35050508133182773,0.235
15014_cam_image_array_.jpg,1.0,0.235
15015_cam_image_array_.jpg,1.0,0.235
15016_cam_image_array_.jpg,1.0,0.235
15017_cam_image_array_.jpg,1.0,0.235
15018_cam_image_array_.jpg,1.0,0.235
15019_cam_image_array_.jpg,1.0,0.235
15020_cam_image_array_.jpg,1.0,0.235
15021_cam_image_array_.jpg,1.0,0.235
15022_cam_image_array_.jpg,1.0,0.235
15023_cam_image_array_.jpg,1.0,0.235
15024_cam_image_array_.jpg,1.0,0.235
15025_cam_image_array_.jpg,1.0,0.235
15026_cam_image_array_.jpg,1.0,0.235
15027_cam_image_array_.jpg,1.0,0.235
15028_cam_image_array_.jpg,1.0,0.235
15029_cam_image_array_.jpg,1.0,0.235
15030_cam_image_array_.jpg,1.0,0.235
15031_cam_image_array_.jpg,1.0,0.235
15032_cam_image_array_.jpg,1.0,0.235
15033_cam_image_array_.jpg,0.6700949125644704,0.235
15034_cam_image_array_.jpg,0.0,0.235
15035_cam_image_array_.jpg,0.0,0.235
15036_cam_image_array_.jpg,0.0,0.235
15037_cam_image_array_.jpg,0.0,0.235
15038_cam_image_array_.jpg,0.0,0.235
15039_cam_image_array_.jpg,0.0,0.235
15040_cam_image_array_.jpg,0.0,0.235
15041_cam_image_array_.jpg,0.0,0.235
15042_cam_image_array_.jpg,0.0,0.235
15043_cam_image_array_.jpg,0.0,0.235
15044_cam_image_array_.jpg,0.0,0.235
15045_cam_image_array_.jpg,0.0,0.235
15046_cam_image_array_.jpg,0.0,0.235
15047_cam_image_array_.jpg,0.0,0.235
15048_cam_image_array_.jpg,0.0,0.235
15049_cam_image_array_.jpg,0.0,0.235
15050_cam_image_array_.jpg,0.0,0.235
15051_cam_image_array_.jpg,0.0,0.235
15052_cam_image_array_.jpg,0.0,0.235
15053_cam_image_array_.jpg,0.0,0.235
15054_cam_image_array_.jpg,0.0,0.235
15055_cam_image_array_.jpg,0.0,0.235
15056_cam_image_array_.jpg,-0.3505355998413037,0.235
15057_cam_image_array_.jpg,-0.37116611224707785,0.235
15058_cam_image_array_.jpg,-0.195898312326426,0.235
15059_cam_image_array_.jpg,0.0,0.235
15060_cam_image_array_.jpg,0.0,0.235
15061_cam_image_array_.jpg,0.0,0.235
15062_cam_image_array_.jpg,0.0,0.235
15063_cam_image_array_.jpg,0.0,0.235
15064_cam_image_array_.jpg,0.0,0.235
15065_cam_image_array_.jpg,0.0,0.235
15066_cam_image_array_.jpg,0.0,0.235
15067_cam_image_array_.jpg,0.0,0.235
15068_cam_image_array_.jpg,0.0,0.235
15069_cam_image_array_.jpg,0.0,0.235
15070_cam_image_array_.jpg,0.0,0.235
15071_cam_image_array_.jpg,0.0,0.235
15072_cam_image_array_.jpg,0.7010406811731315,0.235
15073_cam_image_array_.jpg,0.8556779686880093,0.235
15074_cam_image_array_.jpg,0.9278542435987427,0.235
15075_cam_image_array_.jpg,0.9587694936979277,0.235
15076_cam_image_array_.jpg,0.9897152623065889,0.235
15077_cam_image_array_.jpg,1.0,0.235
15078_cam_image_array_.jpg,1.0,0.235
15079_cam_image_array_.jpg,1.0,0.235
15080_cam_image_array_.jpg,1.0,0.235
15081_cam_image_array_.jpg,1.0,0.235
15082_cam_image_array_.jpg,1.0,0.235
15083_cam_image_array_.jpg,0.9175389873958556,0.235
15084_cam_image_array_.jpg,0.8866237372966704,0.235
15085_cam_image_array_.jpg,0.8866237372966704,0.235
15086_cam_image_array_.jpg,0.8866237372966704,0.235
15087_cam_image_array_.jpg,0.8866237372966704,0.235
15088_cam_image_array_.jpg,1.0,0.235
15089_cam_image_array_.jpg,1.0,0.235
15090_cam_image_array_.jpg,1.0,0.235
15091_cam_image_array_.jpg,1.0,0.235
15092_cam_image_array_.jpg,1.0,0.235
15093_cam_image_array_.jpg,1.0,0.235
15094_cam_image_array_.jpg,0.06183050019837031,0.235
15095_cam_image_array_.jpg,0.0,0.235
15096_cam_image_array_.jpg,0.0,0.235
15097_cam_image_array_.jpg,0.0,0.235
15098_cam_image_array_.jpg,0.0,0.235
15099_cam_image_array_.jpg,0.0,0.235
15100_cam_image_array_.jpg,0.0,0.235
15101_cam_image_array_.jpg,0.0,0.235
15102_cam_image_array_.jpg,0.0,0.235
15103_cam_image_array_.jpg,0.2164983062227241,0.235
15104_cam_image_array_.jpg,0.3401898251289407,0.235
15105_cam_image_array_.jpg,0.597949156163213,0.235
15106_cam_image_array_.jpg,0.7010406811731315,0.235
15107_cam_image_array_.jpg,0.7113559373760185,0.235
15108_cam_image_array_.jpg,0.7216711935789056,0.235
15109_cam_image_array_.jpg,0.7422711874752037,0.235
15110_cam_image_array_.jpg,0.7629016998809778,0.235
15111_cam_image_array_.jpg,0.7629016998809778,0.235
15112_cam_image_array_.jpg,0.7629016998809778,0.235
15113_cam_image_array_.jpg,0.7629016998809778,0.235
15114_cam_image_array_.jpg,0.7629016998809778,0.235
15115_cam_image_array_.jpg,0.7525864436780908,0.235
15116_cam_image_array_.jpg,0.7525864436780908,0.235
15117_cam_image_array_.jpg,0.7422711874752037,0.235
15118_cam_image_array_.jpg,0.7422711874752037,0.235
15119_cam_image_array_.jpg,0.7422711874752037,0.235
15120_cam_image_array_.jpg,0.7422711874752037,0.235
15121_cam_image_array_.jpg,0.7422711874752037,0.235
15122_cam_image_array_.jpg,0.7422711874752037,0.235
15123_cam_image_array_.jpg,0.7422711874752037,0.235
15124_cam_image_array_.jpg,0.7422711874752037,0.235
15125_cam_image_array_.jpg,0.7422711874752037,0.235
15126_cam_image_array_.jpg,0.7216711935789056,0.235
15127_cam_image_array_.jpg,0.7010406811731315,0.235
15128_cam_image_array_.jpg,0.6494949186681722,0.235
15129_cam_image_array_.jpg,0.35050508133182773,0.235
15130_cam_image_array_.jpg,0.3092745750297555,0.235
15131_cam_image_array_.jpg,0.05154576250495926,0.235
15132_cam_image_array_.jpg,0.0,0.235
15133_cam_image_array_.jpg,0.0,0.235
15134_cam_image_array_.jpg,0.0,0.235
15135_cam_image_array_.jpg,0.0,0.235
15136_cam_image_array_.jpg,0.0,0.235
15137_cam_image_array_.jpg,0.0,0.235
15138_cam_image_array_.jpg,0.0,0.235
15139_cam_image_array_.jpg,0.0,0.235
15140_cam_image_array_.jpg,0.0,0.235
